52.52464,13.40514,25.3
48.1374,11.5755,8.0
53.554423,9.994583,3.9
50.93330,6.95000,7.6
49.44780,11.06830,19.9
49.015,12.0956,65.2
49.01500,12.09560,65.2
52.3705,9.7332,11.2
54.08369,12.10063,77.6
54.51808,9.57038,28.2
51.75529,14.3330100000001,142.9
51.2038721294835,6.68800777252204,87.0
49.78780,9.93611,31.7
49.0047,8.38583,11.5
51.220507741497,6.81216996826174,2.7
49.96670,6.53333,250.0
51.46785,7.19654000000003,11.0
51.05000,13.75000,4.6
51.316944,9.4925,9.9
51.5149,7.4660,3.4
53.07516,8.80777,4.0
49.4077,8.6908,9.0
49.97390,9.14917,29.0
51.71891,8.75752,10.6
53.53112,8.10604999999998,83.3
50.73330,7.10000,2.6
49.4967,8.4796,6.2
52.02126,8.54576999999995,3.8
48.8844,8.6989,43.5
50.98330,11.03330,3.4
51.53738,9.92923999999994,6.9
54.3226843669499,10.1358638465405,2.9
51.3396,12.3713,1.2
53.92105,10.67955,333.3
48.95000,8.40000,125.0
49.75000,6.63333,8.8
48.7823,9.1770,1.0
52.60584,8.37071000000003,500.0
54.78047,9.43522,13.3
