761139800267259904,,None,Hamburg,Ein ausgewogenes Frühstück ist wichtig. Auch auf @wackenopenair. #wacken https://t.co/oubwKeoAln
761139271713587200,,None,"Mainz, Deutschland","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761139251287293952,,None,,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761138966418554880,,None,Germany Köln,@Moepern @mimimibe Die Besucher in Wacken graben den Boden besser um als Regenwürmer und Bauern in einem Jahr. Wetten? #Wacken
761138474082852864,,None,Berlin,@ADoorAreBell Hörner. Wacken. Passt scho.
761137859436900352,,None,,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761137797088550912,,None,Mainz,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761137421681586176,,None,"Münster, Deutschland","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761136958903050240,,None,Göttingen-Germany,Metal-Fans strömen nach Wacken/ https://t.co/lGjx9WDhvx... One day! ;)
761136638172995584,,None,Stuttgart,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761136086127144960,,None,Kiel,"Viel Spaß in #Wacken, Leute - schön, dass ihr alle wieder da seid! https://t.co/3ONbdF0bt0"
761136037653544960,,None,,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761135825719615488,,None,Heidelberg,RT @mimimibe: Endlich wieder auf heiliger Erde \m/ #Wacken https://t.co/I2CrLQP7nr
761135640712998912,,None,Heidelberg,RT @momado_50: @Fischblog Ist das eine Zeichnung von dir? ;-) #Wacken https://t.co/iyFWCBkNXL
761135566574456832,,None,Deutschland,Die Nacht Mein Freund (2CD Mediabook) Serum114 (Künstler) | Format… https://t.co/L00khRxdcH #metal #wacken #woa
761135316489076736,,None,Heidelberg,Endlich wieder auf heiliger Erde \m/ #Wacken https://t.co/I2CrLQP7nr
761134907204567041,,None,"Munich, Bavaria","Wacken, eine der beliebtesten Open-Air-Veranstaltungen, glänzt auch 2016 wieder mit Bands, die sich mit teil... https://t.co/W2iuo9bh1k"
761134896790269952,,None,Düsseldorf / Germany,@Wacken Könnt Ihr die Wege mal walzen? #Wacken2016
761134446028488704,,None,"51.478116,7.209679","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761134174975758336,,None,,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761134089109905408,,None,Germany,"Wacken: Feuerwehrkapelle eröffnet Metal-Festival #W:O:A #Wacken
https://t.co/erAxgOVowe"
761133869911437312,,None,"Frankfurt, Hessen","RT WDR: RT 1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf Wacken  zum Stillstand und alle … https://t.co/ja2PberU5r"
761133752898711553,,None,Germany Köln,@Fischblog Ist das eine Zeichnung von dir? ;-) #Wacken https://t.co/iyFWCBkNXL
761133236223373313,,None,"Leipzig, Deutschland","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761132966785449984,,None,Hamburg,Will noch jemand eine Karte für das @Wacken? Übergabe in Hamburg möglich. Heute. Infos per PM. Gerne RT #Wacken2016 #WackenOpenAir
761132755069571072,,None,"Ulm and Munich, Germany","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761132661620535296,,None,Bochum,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761132445592936448,,None,Süd,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761132232014782464,"{u'type': u'Point', u'coordinates': [9.3561111100000005, 54.028333330000002]}","Gribbohm, Deutschland",NRW,Dekadentes Frühstück auf #wacken #wacken2016 @ Wacken Open Air https://t.co/tfrZbGwrkE
761132128646074368,,None,NRW,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761131481880231938,,None,Lübeck,@TheDJNewstyle also hier in Wacken ist eine akzeptable Temperatur und nur der Wind ist kühl 😁
761130621657833472,,None,Burgwald,@WBCenobyte Du bist in Wacken und sollst Bier trinken! Handy aus!
761130319948967936,,None,Sangerhausen Leipzig Torgau,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761130076985405440,,None,München,Wacken Open Air 2016: Offizieller Trailer https://t.co/VqRlZ5Bd1P
761129659455115264,,None,,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761129405175521280,,None,,"RT @personaldebatte: Endlich wieder Wacken… freue mich schon drauf, nachher wieder mit @dickebuerste53 unsere Zähne in Bierdosen zu rammen.…"
761129017718272000,,None,Wunderland,RT @BILD: Der #Wacken-Wahnsinn in 10 Bildern. https://t.co/rjlvJeVuJo https://t.co/MK3SVL1TGr
761128775677386752,,None,"Magdeburg, Germany","Gamescom und die Terrorhysterie: Angefangen hatte das Wacken Open Air, weitere Festival- und Konzertveranstal... https://t.co/oRIrHmLeU9"
761127610625687552,,None,crying over Sherlock,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761127592644796416,,None,Deutschland,"ich finde es fantastisch, dass das Wacken Open Air mit Blasmusik beginnt."
761127157418561536,,None,Menden,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761126983514349568,,None,Citoyen Européen,RT @kieliscalling: \o/ auf @NDRinfo gerade der Bericht vom @schaarsen über @Wacken - großartig :)
761126083206995968,,None,Irgendwo im Nirgendwo,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761126006140833792,,None,"München, Bayern","RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761125832211529728,,None,Mecklenburg,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761125595434651650,,None,"Köln, Deutschland","Unser Klospülung ist für unsere Katzen so etwas wie Disneyland, oder Wacken für andere. Faszination pur! :D"
761125111382413312,,None,NRW,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761124834365628416,,None,NRW,"RT @1LIVE: ""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.c…"
761124641876369408,,None,Köln,"""Achtung, ein Pikachu!"", rufen. Und schon kommt der Moshpit auf @Wacken  zum Stillstand und alle gucken auf's Handy. https://t.co/g9h2bCUlXv"
761123546588471296,,None,"Hagen, NRW, Germany",Gestern war es Thema in der Sendung bei Robin Hiermer - hier das Foto nach getaner Arbeit auf Wacken! Sieht nach... https://t.co/Eyv4iet4yx
761121457007005696,,None,asgard ,RT @PlayStationDE: PlayStation VR passt perfekt auf jeden Metalhead: Registrier dich und teste in Wacken Virtual Reality! https://t.co/Z76m…
761120738929586176,,"Halle (Saale), Germany","Saalekreis, Sachsen-Anhalt","@mitteninsherz
Dankeschön, ich fahr aber nach Schraden zum Bikertreffen, man kann sich ja leider nicht halbieren. Wacken wieder nächstes Mal"
761119815679348736,,None,,"RT @Nacktmagazin: ""Matsch, Dreck und Bier, langhaarige Rocker grölen rum... Wacken ist genau so, wie ich's mir vorgestellt habe!""
""Wir sind…"
761119609776766976,,None,,RT @lautde: #Metal zum zweiten Frühstück: @Wacken @OfficialOpeth @Alcestofficial @meshuggah @MotleyCrue @john5guitarist etc. https://t.co/A…
761118768059691009,,None,bei Kiel,RT @sandra_voge: Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... Wollte… https://t.co/BLVF3nYoAc
761118528409698307,,None,,"RT @wzkrefeld: #Wacken hat begonnen. Mit einem Dauer-Headbanging verabschieden wir uns für heute. Schlaft gut, ihr Lieben. #WOA16 https://t…"
761117723258609664,,None,Berlin,"Es ist wieder soweit, ein Dorf feiert den #Ausnahmezustand. Wir wünschen allen #Headbangern in #Wacken viel Spaß! #Wacken2016"
761117109761867776,,None,NRW,RT @ZDFheute: Stimmung und Wetter zum Auftakt des #Wacken-Festivals https://t.co/3xKjfxmDen #heavymetal https://t.co/rnuz9NLbaF
761117046629216256,,None,Köln,"""Wacken geht los! Die Hersteller schwarzer Kapuzenpullis und Hosen mit Seitentaschen jubeln. #DerBesteTagDerWelt https://t.co/13U51OyQbq"
761116814592004096,,None,bei Kiel,RT @sandra_voge: Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... @LoudstarkBand https://t.co/zIR546…
761116777896026112,,None,bei Kiel,RT @bmt_television: Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... @LoudstarkBand https://t.co/m1h…
761116575202025472,,None,Deutschland,Politik news vom dem Spiegeln - Die Lage am Donnerstag: Die Türken - unsere enttäuschten Freunde- https://t.co/ZFdNjDQxYs
761116072183332864,,None,"Hessen, Deutschland",Frühstück war Mega! 2 Brötchen Kaffee + #Bier was will man mehr #Wacken
761116066223226880,,None,Berlin,"Wer nicht auf dem Wacken Open Air sein kann, der hat dennoch die Möglichkeit einige Konzerte im Live-Stream... https://t.co/S72BsOZ2lG"
761115473404493826,,None,48165 Münster ,RT @ZDFheute: Stimmung und Wetter zum Auftakt des #Wacken-Festivals https://t.co/3xKjfxmDen #heavymetal https://t.co/rnuz9NLbaF
761115050727706625,,None,Hier en daar / hier und da,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761114455501512704,,"Berlin, Germany",Hamburg,Heute Abend den @IronMaiden-Auftritt beim @Wacken im Livestream bei @ARTEconcertDE sehen: https://t.co/Jp1TbJfaZJ https://t.co/1yApEaI7W5
761114038579245056,,None,"Hessen, Deutschland",@Wacken Trotzdem viel Spaß.
761113601239158785,,None,"Wacken, Germany",@BImpa und jetzt sogar mit direkter Ansprache! Huhu!
761113409530187776,,None,,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761113354630893568,,None,"Hessen, Deutschland",#Wacken wieder omnipräsent *schauder*. Nicht mal bei #HrInfo wird man davon verschont.
761113068038348806,,None,Düsseldorf / Germany,Guten Morgen Wacken! #Wacken2016
761112885493768192,,"Wacken, Deutschland",Niedersachsen DE,"Moah,um 0300 Uhr waren wir dann auf dem Platz u__u #Wacken"
761112118703771648,,None,Heidelberg,Und wir sind gespannt auf den redaktionellen Output nach #Wacken https://t.co/a73OJhpC5w
761111542410547200,,None,Moorrege,Sorry für den blick aber bin iwie lichtemfindlich heut morgen auf Wacken https://t.co/KzAnemAiTt
761111242236760064,,None,,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761111151891447808,,None,"Hamburg, Deutschland","RT @testspiel: Wacken Livestream bei Arte Concert mit Iron Maiden, Henry Rollins uvm https://t.co/gD59UW7JRY"
761110974480781312,,None,"Frankfurt, Hessen",RT ZDFheute: Stimmung und Wetter zum Auftakt des #Wacken-Festivals https://t.co/vzUVu0PLPD #heavymetal https://t.co/uFWgU2x1fz
761110018175307776,,None,Schleswig-Holstein,"#moin Emma, viel Spaß in #Wacken :-) #norden #schleswigholstein #tagdesambigramms #ambigram #design https://t.co/aQI0HY4V7I"
761109701912252417,,None,"Hamburg, Germany",RT @ZDFheute: Stimmung und Wetter zum Auftakt des #Wacken-Festivals https://t.co/3xKjfxmDen #heavymetal https://t.co/rnuz9NLbaF
761109422747770884,,None,,RT @BILD: Der #Wacken-Wahnsinn in 10 Bildern. https://t.co/rjlvJeVuJo https://t.co/MK3SVL1TGr
761108631068618752,,None,Frankfurt/Main,"Endlich wieder Wacken… freue mich schon drauf, nachher wieder mit @dickebuerste53 unsere Zähne in Bierdosen zu rammen. #METALPOWER"
761107969283006465,,None,"Würzburg, Germany",RT @ZDFheute: Beim #Wacken-Festival sollen mehr Einsatzkräfte und stärkere Kontrollen für Sicherheit sorgen https://t.co/3xKjfxmDen von @Ma…
761107642295070720,,None,Mainz,Stimmung und Wetter zum Auftakt des #Wacken-Festivals https://t.co/3xKjfxmDen #heavymetal https://t.co/rnuz9NLbaF
761107515635404800,,"Bokhorst, Deutschland","iPhone: 48.886707,8.660645","Mein Plan heute: 
Musik von, mit und für alte Säcke! 
🍺🤘🏻🎸🎶 #Wacken https://t.co/XAK0ZaWRXB"
761107199389147136,,None,antwerpen,RT @BILD: Der #Wacken-Wahnsinn in 10 Bildern. https://t.co/rjlvJeVuJo https://t.co/MK3SVL1TGr
761106933113757697,,None,Hamburg,Die besten Bilder - Der Wacken-Wahnsinn in 10 Bildern https://t.co/eKLuVI7FPo
761106370082942977,,None,Deutschland,RT @lautde: #Metal zum zweiten Frühstück: @Wacken @OfficialOpeth @Alcestofficial @meshuggah @MotleyCrue @john5guitarist etc. https://t.co/A…
761106256484454401,,None,,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761106233877147649,,"Holstenniendorf, Deutschland",Ellerdorf ,"Wacken erwacht. Bagger schieben Schlamm auf den Wegen beiseite, und die Duschschlange ist kilometerlang. Alles wie immer."
761105767285923840,,None,Aulosen,RT @BILD: Der #Wacken-Wahnsinn in 10 Bildern. https://t.co/rjlvJeVuJo https://t.co/MK3SVL1TGr
761105400439595008,,None,Berlin,Der #Wacken-Wahnsinn in 10 Bildern. https://t.co/rjlvJeVuJo https://t.co/MK3SVL1TGr
761104991390097408,,None,Konstanz,#Metal zum zweiten Frühstück: @Wacken @OfficialOpeth @Alcestofficial @meshuggah @MotleyCrue @john5guitarist etc. https://t.co/AEGw206TaP
761104257906946048,,None,48165 Münster ,RT @ZDFheute: Beim #Wacken-Festival sollen mehr Einsatzkräfte und stärkere Kontrollen für Sicherheit sorgen https://t.co/3xKjfxmDen von @Ma…
761104141905035264,,None,Hamburg,"RT @NDRinfo: Es ist angerichtet! #Wacken startet mit Auftritt der örtlichen Feuerwehrkapelle und ist ausverkauft, wie immer:
https://t.co/v…"
761103562319405056,,None,,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761103455809220608,,None,München,RT @ntvde: 27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQP…
761103152007356417,,None,"Niedersachsen, Haste",Wer jetzt ausnahmsweise nicht auf Wacken ist kann sich ja mit den wirklich wichtigen Fragen der Menschheit... https://t.co/aAQutWGVJg
761102541140525056,,None,Deutschland,27. Open Air startet: In Wacken tobt der ganz normale Heavy-Metal-Wahnsinn https://t.co/zJbTxYWilT  (Video) https://t.co/zqe2TQPnO5
761102274248663041,,None,Oberhausen,"RT @mimimibe: 45 Minuten in der Schlange für den Kaffee, und dann hatten sie nichtmal Franzbrötchen. :( #Wacken https://t.co/UU5gUb96d5"
761101715445645312,,None,"Bremen, Deutschland",Wacken 2016 ! ....und kommt Alle gesund wieder nach Hause!  ☺
761101368278913024,,None,"Bremen, Deutschland","Es geht los! Wacken 2016. Viel Spaß,  etwas Regen für den richtigen Matsch, Sonne zum Aufwärmen, Bier ohne Ende und noch mehr gute Mucke! 😎👊"
761101190788624384,,None,"Rheinland-Pfalz, Deutschland","RT @SPIEGELONLINE: Heute beginnt das Wacken Open Air! Was sonst noch anliegt, kann man hier nachlesen: https://t.co/pMdHZ4qOxi"
761101183456989185,,None,,"RT @SPIEGELONLINE: Heute beginnt das Wacken Open Air! Was sonst noch anliegt, kann man hier nachlesen: https://t.co/pMdHZ4qOxi"
761101169649258496,,None,Germany ,Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... @LoudstarkBand https://t.co/zIR546CViV
761101061125840896,,None,,"RT @testspiel: Wacken Livestream bei Arte Concert mit Iron Maiden, Henry Rollins uvm https://t.co/gD59UW7JRY"
761101011943432193,,None,Germany ,RT @bmt_television: Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... @LoudstarkBand https://t.co/m1h…
761100945673498626,,None,Deutschland,Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... @LoudstarkBand https://t.co/m1haP7IXTD
761100904590213120,,None,Kiel,Noch schnell an der Roadtrip-Playlist basteln und dann hoffentlich bald Richtung Wacken \o/
761100682417930240,,"Lütjenwestedt, Deutschland",,Auf gehts nach Wacken!
761100261616029696,,None,Deutschland,"RT @MasterJam0: Andy, Marvin, Nikki &amp; Dodu grüßen euch von Wacken 😂
Man will auch... https://t.co/HQjGBPSENA"
761100257157533696,,None,Germany ,Auf meinem Weg nach Wacken einen kurzen Abstecher bei LOUDSTARK im Proberaum gemacht... Wollte… https://t.co/BLVF3nYoAc
761100073786671104,,None,,RT @noctecaelum77: Es ist #wacken und ich bin wiedermal im Büro. Finde den Fehler!
761099868521713664,,None,/dev/null,"RT @mimimibe: 45 Minuten in der Schlange für den Kaffee, und dann hatten sie nichtmal Franzbrötchen. :( #Wacken https://t.co/UU5gUb96d5"
761099681812193280,,None,Heidelberg,"45 Minuten in der Schlange für den Kaffee, und dann hatten sie nichtmal Franzbrötchen. :( #Wacken https://t.co/UU5gUb96d5"
761099562505281545,,None,"Essen, Nordrhein-Westfalen",Es ist #wacken und ich bin wiedermal im Büro. Finde den Fehler!
761099512496533504,,None,Berlin!,"Auf Wacken zeige ich mich ja gerne von meiner sportlichen Seite, ich mache jede Menge Half-Liter-Arm-Curls."
761098892557463552,,None,Deutschland,"RT @testspiel: Wacken Livestream bei Arte Concert mit Iron Maiden, Henry Rollins uvm https://t.co/gD59UW7JRY"
761098162643755009,,None,,"RT @SPIEGELONLINE: Heute beginnt das Wacken Open Air! Was sonst noch anliegt, kann man hier nachlesen: https://t.co/pMdHZ4qOxi"
761097948834861057,,None,Berlin,"RT @testspiel: Wacken Livestream bei Arte Concert mit Iron Maiden, Henry Rollins uvm https://t.co/gD59UW7JRY"
761097441500278784,,None,"Frankfurt, Hessen",RT ZDFheute: Beim #Wacken-Festival sollen mehr Einsatzkräfte und stärkere Kontrollen für Sicherheit sorgen https://t.co/vzUVu0PLPD von Mar…
761097409749393408,,None,Germany,"RT @Schnarchomat: Wacken ist für Weicheier.

Kita Singkreis rulez!"
761097362735366144,,None,Hamburg,"Wacken Livestream bei Arte Concert mit Iron Maiden, Henry Rollins uvm https://t.co/gD59UW7JRY"
761097142194757635,,None,Ciudadano del Mundo,RT @ZDFheute: Beim #Wacken-Festival sollen mehr Einsatzkräfte und stärkere Kontrollen für Sicherheit sorgen https://t.co/3xKjfxmDen von @Ma…
761096764581564416,,None,München,"RT @SPIEGELONLINE: Heute beginnt das Wacken Open Air! Was sonst noch anliegt, kann man hier nachlesen: https://t.co/pMdHZ4qOxi"
761096359499878401,,None,"Hamburg, Germany","Heute beginnt das Wacken Open Air! Was sonst noch anliegt, kann man hier nachlesen: https://t.co/pMdHZ4qOxi"
761096031203233792,,None,Mainz,Beim #Wacken-Festival sollen mehr Einsatzkräfte und stärkere Kontrollen für Sicherheit sorgen https://t.co/3xKjfxmDen von @MarcelBurkhardt
761095714512314368,,None,"Massachusetts, USA",RT @sfof666: schön isses im #wacken \m/ https://t.co/huDiRE0cmj
761095105545547776,,None,Paderborn,"@DieKatzenhai Echt schade, das Dein Wacken so verregnet ist! D':"
761094889580789761,,None,Berlin,Heute startet das weltgrößte Metal-Festival #Wacken in Nordeutschland. Im vergangenen Jahr sprachen wir mit dem... https://t.co/sJjSaNu5fU
761094357097209857,,None,Wetzlar,Heute startet #Wacken .Bibel-Herausgeber Roul Åkesson ist auch wieder dabei #Wacken2016 https://t.co/Qqv8js7I8E https://t.co/rviOesjnPy
761093896134733824,,"Saarbrücken, Germany",Saarbrücken,"Moin! @alexber22769 ist schon in Wacken, Zelt steht, Gummistiefel auch. Ich freue mich heute total auf den @IronMaiden Stream bei @ARTEde 😀"
761093099422490625,,None,"Hamburg, Deutschland",Habe Kundentermin in Heide und werde gefragt ob ich auch nach #Wacken will. #Dresscodefail
761093084918665216,,None,Kiel,\o/ auf @NDRinfo gerade der Bericht vom @schaarsen über @Wacken - großartig :)
761092995290533890,,None,Altenberge,Ist #Wacken eigentlich das Malle des Metal? #WOA
761092862494646272,,None,Germany Köln,RT @momado_50: @mimimibe @Fischblog Dieser Eingang ist dem Schädelthronplatz nur angemessen. Wünsch euch bestes #Wacken und Wetter wird bes…
761092069259481088,,None,,"RT @NDRinfo: Es ist angerichtet! #Wacken startet mit Auftritt der örtlichen Feuerwehrkapelle und ist ausverkauft, wie immer:
https://t.co/v…"
761091337596772352,,None,Toggenburg,RT @mimimibe: Unser Zeltlager hat nun auch einen Eingang. Den besten. #Wacken https://t.co/wvzvXuAJmX
761090890785968128,,None,Germany Köln,@mimimibe @Fischblog Dieser Eingang ist dem Schädelthronplatz nur angemessen. Wünsch euch bestes #Wacken und Wetter wird besser laut TV.
761089923440975872,,None,Heidelberg,RT @mimimibe: Unser Zeltlager hat nun auch einen Eingang. Den besten. #Wacken https://t.co/wvzvXuAJmX
761087529642627072,,None,Deutschland,"Bei Deutschlands größtem Heavy Metal Festival öffnen sich heute die Tore. Wacken 2016 startet, für viele Fans ein Highlight des Jahres. #fun"
761087053077458944,,None,,"RT @NDRinfo: Es ist angerichtet! #Wacken startet mit Auftritt der örtlichen Feuerwehrkapelle und ist ausverkauft, wie immer:
https://t.co/v…"
761087026821144576,,None,"Waiblingen, Deutschland",Mein Projektleiter ist ab heute in Wacken. Ich denke das sagt genug über seinen coolnessfaktor aus.
761084685069844480,,None,,RT @aktuelle_stunde: ...und die Dusche gibt's von oben. Es ist wieder #Wacken2016-Zeit! https://t.co/bRJE5pDe4q
761083761916153857,,None,,"RT @Schnarchomat: Wacken ist für Weicheier.

Kita Singkreis rulez!"
761083523646140417,,None,Hamburg,"Es ist angerichtet! #Wacken startet mit Auftritt der örtlichen Feuerwehrkapelle und ist ausverkauft, wie immer:
https://t.co/vgH17Jo2fe"
761080864138682370,,None,"Starnberg, Bayern","RT @bpol_kueste: #Wacken Metal Train in #Itzehoe mit 700 Teilnehmern eingetroffen, alles ruhig, tolle Stimmung, viel Spaß  #bpol *WR https:…"
761078350450348032,,None,Hamburg,"RT @Schnarchomat: Wacken ist für Weicheier.

Kita Singkreis rulez!"
761077839118557184,,None,NRW,"RT @Schnarchomat: Wacken ist für Weicheier.

Kita Singkreis rulez!"
761077254759653376,,None,"Hamburg, Deutschland","Moin, moin! Heute u.a. bei #dpa-lno: Wacken Open Air startet mit Iron Maiden, Mann verklagt Hamburger Kinderwunschzentrum (ran)"
761075995839299584,,None,Deutschland,"#Asylflut: News des Tages: Türkei, Flüchtlinge, London, Wacken Open Air - SPIEGEL ONLINE:... https://t.co/BeBCLPbMUY #Fluechtlinge #Asyl"
761075994237149184,,None,Hamburg,"#Asylflut: News des Tages: Türkei, Flüchtlinge, London, Wacken Open Air - SPIEGEL ONLINE:... https://t.co/HpBCTWWM7y #Fluechtlinge #Asyl"
761074743030099968,,None,,"RT @Schnarchomat: Wacken ist für Weicheier.

Kita Singkreis rulez!"
761074116690534400,,None,,"RT @klatsch_tratsch: Wacken im Ausnahmezustand #Wacken #WackenOpenAir
https://t.co/ugrM0lPYTg"
761072126057074688,,None,"Stuttgart, Germany",Mit Blasmusik haben sich die Heavy-Metal-Fans einen Tag vor Festivalstart auf #Wacken eingestimmt. https://t.co/tByTRH8WNp
761070943443705856,,None,"Saarland, Germany","Mal was gutes: ich kann zwar net hin... aber..

WACKEN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1111elf!"
761069882813276164,,None,"Berlin, Deutschland","Guten Morgen, ich snappe unseren Trip nach #Wacken: morten_wenzek. Folgt mir für Schnappschüsse und Vids vom Acker 👻 https://t.co/9vt0vIkYAX"
761058874271014913,,None,"Soest, Deutschland",@ElaLiyuzyfr du bist auf #Wacken. Da ist es normal einen knall zu haben. 😂 morgen
761056994300088320,,None,"Viersen, Germany",RKiSH: Rain or Shine!? – Rettungsdienst beim weltgrößten Heavy-Metal-Festival in Wacken geht in die 27. Runde /... https://t.co/dTMnhfzSFN
761056755849711617,,None,Nordrhein-Westfalen,"Hier ises laut, voll und es liegt eine dezente Note von scheiße in der Luft...#Wacken ersatzbefriedigung vom feinsten #BahnhofDU"
761055693658959873,,None,"Oberhausen, NRW","RT @bpol_kueste: #Wacken Metal Train in #Itzehoe mit 700 Teilnehmern eingetroffen, alles ruhig, tolle Stimmung, viel Spaß  #bpol *WR https:…"
761055422136528900,,None,"Oberhausen, NRW",RT @StZ_NEWS: Es ist wieder #Wacken-Zeit! https://t.co/ZA0yfK75jv
761052864911245312,,None,,RT @DieKatzenhai: Vielleicht bestelle ich nach Wacken mal wieder Make-Up. Vor allem Lidschatten-Paletten. Ich liebe Lidschatten. ♥
761051576215580673,,None,Deutschland,"Morgens Leute,
ich grüße heute die rockende Fraktion mit den etwas längeren Haaren,genau Wacken läuft an ;-). Die... https://t.co/cK0Rjfu9mp"
761051093929304066,,None,"Karlsruhe, Baden-Württemberg","Grüße aus #Wacken 😊
Noch geht das Netz, draußen ist Schlamm und Wasser und nachher sehe ich Iron Maiden 😍
Bis Später 😊"
761048627087151106,,None,"Hamburg, SPIEGEL-Verlag","RT @SPIEGEL_Politik: Die Lage am Donnerstag: Liebe Leserin, lieber Leser,... https://t.co/j3WhpWpDht"
761048325181153280,,None,Waghäusel,Ich habe ein @YouTube-Video positiv bewertet: https://t.co/21J0iC4uRB J.B.O. - Wacken Ist Nur Einmal Im Jahr // official lyric video
