52.52464,13.40514,62.1
53.554423,9.994583,40.7
50.93330,6.95000,60.8
51.5149,7.4660,189.5
48.7823,9.1770,48.0
52.3705,9.7332,81.2
48.1374,11.5755,19.6
51.220507741497,6.81216996826174,34.4
49.78780,9.93611,261.9
50.76670,6.10000,166.7
49.4077,8.6908,155.2
52.02126,8.54576999999995,78.4
52.26902,10.5259599999999,163.3
54.3226843669499,10.1358638465405,59.8
48.36670,10.88330,142.9
50.5824111111111111,8.7611105555555556,400.0
53.07516,8.80777,40.8
49.44780,11.06830,39.1
51.46785,7.19654000000003,74.6
54.08369,12.10063,116.3
49.0047,8.38583,40.3
50.00000,8.27111,53.3
50.73330,7.10000,16.3
51.7776209874954,9.37708581741344,1333.3
52.27985,7.72014999999999,2000.0
50.08330,8.25000,65.6
51.26136,7.16302999999994,71.4
52.13196,11.62658,63.8
49.4967,8.4796,48.4
51.82612,9.46006,500.0
51.56297,7.31496000000004,3000.0
51.316944,9.4925,43.5
53.47632,9.70545,2000.0
51.05000,13.75000,14.3
51.17038,7.05448000000001,400.0
49.23330,7.00000,43.5
51.3396,12.3713,8.2
50.9333,11.5833,48.8
50.93330,11.58330,48.8
51.53738,9.92923999999994,55.6
53.86956,10.68713,52.6
51.4966333148967,6.85141620635989,33.9
48.88330,12.56670,181.8
49.75000,6.63333,153.8
49.97390,9.14917,40.0
50.0352384615384615,8.8174138461538462,30.3
51.5930736180821,7.20776373016361,500.0
49.87060,8.64944,10.9
51.52904,6.94335000000001,1000.0
49.12810,8.58361,333.3
50.26670,10.96670,100.0
50.15000,8.15000,250.0
51.69544,7.46762999999999,250.0
50.86670,8.03333,142.9
